dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,location_description,realm_general,realm_specific,depth_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,comments_respiration
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,177.85,23,,,,,,,,,,umolO2/h/ind,2.268649726,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,177.85,28,,,,,,,,,,umolO2/h/ind,3.929742064,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,177.85,28,,,,,,,,,,umolO2/h/ind,2.08124209,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,177.85,28,,,,,,,,,,umolO2/h/ind,1.742651387,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,177.85,28,,,,,,,,,,umolO2/h/ind,2.663483602,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,23,,,,,,,,,,umolO2/h/ind,5.004466622,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,23,,,,,,,,,,umolO2/h/ind,1.938282672,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,23,,,,,,,,,,umolO2/h/ind,1.470593665,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,23,,,,,,,,,,umolO2/h/ind,2.295905955,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,28,,,,,,,,,,umolO2/h/ind,2.300324221,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,28,,,,,,,,,,umolO2/h/ind,2.23294724,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,28,,,,,,,,,,umolO2/h/ind,1.47482515,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,119.89,28,,,,,,,,,,umolO2/h/ind,1.680904059,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,23,,,,,,,,,,umolO2/h/ind,2.972711972,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,23,,,,,,,,,,umolO2/h/ind,7.05492812,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,23,,,,,,,,,,umolO2/h/ind,5.609368759,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,23,,,,,,,,,,umolO2/h/ind,4.55109831,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,28,,,,,,,,,,umolO2/h/ind,5.87100996,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,28,,,,,,,,,,umolO2/h/ind,5.166068749,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,28,,,,,,,,,,umolO2/h/ind,3.225475611,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,267.59,28,,,,,,,,,,umolO2/h/ind,5.702951531,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,23,,,,,,,,,,umolO2/h/ind,3.422523395,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,23,,,,,,,,,,umolO2/h/ind,4.239001354,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,23,,,,,,,,,,umolO2/h/ind,6.666492411,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,23,,,,,,,,,,umolO2/h/ind,4.502320518,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,28,,,,,,,,,,umolO2/h/ind,4.849207831,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,28,,,,,,,,,,umolO2/h/ind,2.599044884,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,28,,,,,,,,,,umolO2/h/ind,2.433025097,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,248.26,28,,,,,,,,,,umolO2/h/ind,4.071575626,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,103.45,23,,,,,,,,,,umolO2/h/ind,0.359693298,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,103.45,28,,,,,,,,,,umolO2/h/ind,0.511463743,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,23,,,,,,,,,,umolO2/h/ind,0.557026396,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,23,,,,,,,,,,umolO2/h/ind,3.887144641,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,23,,,,,,,,,,umolO2/h/ind,3.367750549,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,23,,,,,,,,,,umolO2/h/ind,3.112405132,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,28,,,,,,,,,,umolO2/h/ind,3.315126463,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,28,,,,,,,,,,umolO2/h/ind,3.694639667,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,28,,,,,,,,,,umolO2/h/ind,1.675837517,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,253.6,28,,,,,,,,,,umolO2/h/ind,2.950402325,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,23,,,,,,,,,,umolO2/h/ind,4.465124507,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,23,,,,,,,,,,umolO2/h/ind,3.95684314,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,23,,,,,,,,,,umolO2/h/ind,3.960283353,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,28,,,,,,,,,,umolO2/h/ind,2.021239473,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,28,,,,,,,,,,umolO2/h/ind,0.800519066,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,28,,,,,,,,,,umolO2/h/ind,3.125787408,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,98,,28,,,,,,,,,,yes,,23,,,50,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,15.49,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,237.05,28,,,,,,,,,,umolO2/h/ind,2.355291593,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,23,,,,,,,,,,umolO2/h/ind,4.199141599,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,23,,,,,,,,,,umolO2/h/ind,4.396714679,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,23,,,,,,,,,,umolO2/h/ind,4.017162165,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,23,,,,,,,,,,umolO2/h/ind,3.519008399,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,28,,,,,,,,,,umolO2/h/ind,2.90386209,Triploid_individual
vandePol_unpublished,22-11-2022,Iris_vandePol,iris.vandepol@ru.nl,primary_unpublished,,,Unpublished dataset,Danio_rerio,,freshwater,freshwater,0.1,,,,,,,,,aquarium,,29-03-2021,29-06-2021,,yes,126,,23,,,,,,,,,,yes,,23,,,100,,,,percentage_of_saturation,,,standard,1,1,optical sensor spot,12.4,,glass,1,intermittent flow-through,aquatic,adult,adult,male,mature,fresh body mass,milligram,304.29,28,,,,,,,,,,umolO2/h/ind,1.960910975,Triploid_individual
