dataset_id,date_of_contribution,name_contact,email_contact,type_of_reference,doi_dataset,doi_publication,comments_reference,species_reported,comments_taxonomy,location_description,realm_general,realm_specific,depth_of_collection,elevation_of_collection,lat_gg,lat_mm,lat_ss,long_gg,long_mm,long_ss,lat_gg_mm_ss,long_gg_mm_ss,origin,comments_location,date_of_collection_initial,date_of_collection_final,comments_timing,maintained,maintenance_duration_days,maintenance_duration_generations,maintenance_temperature,maintenance_salinity,maintenance_ph,maintenance_oxygen,maintenance_carbon_dioxide,maintenance_photoperiod,maintenance_humidity,maintenance_oxygen_units,maintenance_carbon_dioxide_units,maintenance_food_type,acclimated,acclimation_duration,acclimation_temperature,acclimation_salinity,acclimation_ph,acclimation_oxygen,acclimation_carbon_dioxide,acclimation_photoperiod,acclimation_humidity,acclimation_oxygen_units,acclimation_carbon_dioxide_units,acclimation_food_type,metabolic_rate_type,acclimation_chamber,fasting_time,sensor_type,respiration_volume,delay_time,respiratory_chamber_material,incubation_time,respirometry_type,breathing_mode,life_stage_general,life_stage_specific,sex,reproductive_stage,size_type,size_units,size_value,test_temperature,test_salinity,test_ph,test_oxygen,test_carbon_dioxide,test_oxygen_units,test_carbon_dioxide_units,test_photoperiod,test_humidity,comments_experimental_conditions,resp_unit,resp_value,resp_error_estimate,resp_error_type,sample_size,comments_respiration
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.6027565,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.943500645,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.52750969,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.494178415,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.303683748,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.54527143,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.636617525,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.499561311,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.902268411,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.945911545,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.520390988,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.689745323,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.065704435,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.472955772,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.664261087,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.877401974,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.749517442,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.300447439,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.022442183,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.254740102,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.078123648,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.689745323,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.490504929,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.968229056,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.873328142,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.510151625,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.291264535,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.28067422,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.909387112,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.608741642,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,15,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.95620072,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.342181524,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.645933205,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,4.900570174,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.391205679,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.111870714,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.669173358,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.974871867,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,3.857433286,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.668489715,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.654976794,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.08534901,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,2.112554357,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.252178209,,,,
Leiva_et_al_2016,02-11-2022,Felix_P_Leiva,felixpleiva@gmail.com,primary,http://doi.org/10.5281/zenodo.7273648,10.1242/jeb.133785,,Neotrypaea_uncinata,,Intertidal of Puntilla Tenglo_Chile,intertidal,intertidal,0,,,,,,,,-41.46,-72.93,field,,01-01-2011,01-01-2011,,yes,14,,11.5,32,,21,,12L_12D,,kPa,,krill flakes,no,,,,,,,,,,,,standard,,2,optical oxygen probe,1000,,glass,2,closed,aquatic,adult,adult,male,,dry body mass,gram,3.7735025,11.5,32,,21,,kPa,,,,,umolO2/h/gDM,1.806172205,,,,
